BSEID,NSEID,ISIN,industry,MARKET CAP,q_rank,q_txt,v_rank,v_txt,f_txt,tech_score,tech_txt,score,scoreText,prevScoreText
500164,GODREJIND,INE233A01035,Diversified,"Rs 42,584 Cr (Large Cap)",13,Below Average,-1,Attractive,Positive,1.44,Bullish,57.0,Hold,Sell
539917,NAGAFERT,INE454M01024,Fertilizers,Rs 352 Cr (Micro Cap),16,Below Average,0,Risky,Negative,-0.47,Mildly Bearish,9.0,Strong Sell,Sell
511431,VAKRANGEE,INE051B01021,Computers - Software & Consulting,"Rs 1,111 Cr (Small Cap)",12,Average,3,Very Expensive,Positive,-1,Bearish,36.0,Sell,Hold
532641,NDL,INE875G01048,Garments & Apparels,Rs 555 Cr (Micro Cap),14,Average,1,Very Attractive,Positive,-0.78,Mildly Bearish,51.0,Hold,Sell
524816,NATCOPHARM,INE987B01026,Pharmaceuticals & Biotechnology,"Rs 16,333 Cr (Mid Cap)",12,Good,3,Very Attractive,Flat,-0.06,Sideways,58.0,Hold,Sell
530005,INDIACEM,INE383A01012,Cement & Cement Products,"Rs 10,179 Cr (Mid Cap)",12,Below Average,1,Risky,Flat,0.06,Sideways,23.0,Strong Sell,Sell
532522,PETRONET,INE347G01014,Gas,"Rs 45,128 Cr (Large Cap)",1,Good,0,Attractive,Flat,-0.83,Mildly Bearish,50.0,Hold,Sell
526829,CONFIPET,INE552D01024,Gas,"Rs 1,955 Cr (Small Cap)",3,Average,-1,Very Attractive,Positive,-0.28,Mildly Bearish,51.0,Hold,Sell
532343,TVSMOTOR,INE494B01023,Automobiles,"Rs 1,29,373 Cr (Large Cap)",4,Good,-1,Expensive,Very Positive,0.78,Mildly Bullish,71.0,Buy,Hold
539524,LALPATHLAB,INE600L01024,Healthcare Services,"Rs 24,746 Cr (Large Cap)",1,Good,0,Very Expensive,Positive,0.33,Mildly Bullish,64.0,Hold,Sell
538730,PDSL,INE111Q01021,Garments & Apparels,"Rs 5,835 Cr (Mid Cap)",55,Good,-1,Attractive,Flat,-0.39,Mildly Bearish,50.0,Hold,Sell
533164,TEXMOPIPES,INE141K01013,Plastic Products - Industrial,Rs 186 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Positive,-0.39,Mildly Bearish,37.0,Sell,Strong Sell
539889,PARAGMILK,INE883N01014,FMCG,"Rs 2,505 Cr (Small Cap)",15,Below Average,0,Very Attractive,Positive,1.33,Bullish,60.0,Hold,Sell
530011,MANGCHEFER,INE558B01017,Fertilizers,"Rs 3,219 Cr (Small Cap)",-99999,Average,-1,Expensive,Positive,1.44,Bullish,65.0,Hold,Buy
500469,FEDERALBNK,INE171A01029,Private Sector Bank,"Rs 50,238 Cr (Large Cap)",4,Good,2,Fair,Flat,1.28,Bullish,70.0,Buy,Hold
539126,MEP,INE776I01010,Transport Infrastructure,Rs 45 Cr (Micro Cap),15,Below Average,1,Risky,Negative,-0.06,Sideways,14.0,Strong Sell,Sell
500696,HINDUNILVR,INE030A01027,FMCG,"Rs 5,43,848 Cr (Large Cap)",1,Good,0,Very Expensive,Flat,-0.67,Mildly Bearish,42.0,Sell,Hold
505029,ATLASCYCLE,INE446A01025,Diversified consumer products,Rs 89 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,1,Mildly Bullish,33.0,Sell,Not Rated
530919,REMSONSIND,INE474C01023,Auto Components & Equipments,Rs 472 Cr (Micro Cap),67,Average,-2,Fair,Positive,-0.39,Mildly Bearish,45.0,Sell,Hold
540704,MATRIMONY,INE866R01028,E-Retail/ E-Commerce,"Rs 1,126 Cr (Small Cap)",-99997,Good,0,Attractive,Negative,-0.5,Mildly Bearish,41.0,Sell,Hold
517334,MOTHERSON,INE775A01035,Auto Components & Equipments,"Rs 1,07,550 Cr (Large Cap)",1,Good,0,Attractive,Flat,0.11,Mildly Bullish,65.0,Hold,Sell
532650,MSPL,INE752G01015,Iron & Steel Products,"Rs 1,569 Cr (Small Cap)",44,Below Average,-1,Attractive,Flat,-0.17,Mildly Bearish,28.0,Strong Sell,Sell
511766,MUTHOOTCAP,INE296G01013,Non Banking Financial Company (NBFC),Rs 502 Cr (Micro Cap),58,Below Average,0,Very Attractive,Flat,-0.11,Mildly Bearish,31.0,Sell,Hold
531109,ISHANCH,INE561M01018,Specialty Chemicals,Rs 96 Cr (Micro Cap),-99997,Below Average,-2,Attractive,Negative,-0.33,Mildly Bearish,20.0,Strong Sell,Sell
500380,JKLAKSHMI,INE786A01032,Cement & Cement Products,"Rs 9,724 Cr (Mid Cap)",16,Good,0,Attractive,Positive,0.83,Mildly Bullish,71.0,Buy,Hold
519494,NKIND,INE542C01019,Edible Oil,Rs 43 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,0.56,Mildly Bullish,24.0,Strong Sell,Sell
500008,ARE&M,INE885A01032,Auto Components & Equipments,"Rs 18,208 Cr (Mid Cap)",3,Good,0,Attractive,Negative,-0.56,Mildly Bearish,41.0,Sell,Hold
533022,20MICRONS,INE144J01027,Minerals & Mining,Rs 791 Cr (Micro Cap),8,Average,1,Attractive,Negative,-0.11,Mildly Bearish,34.0,Sell,Hold
500405,SPLPETRO,INE663A01033,Petrochemicals,"Rs 14,050 Cr (Mid Cap)",13,Excellent,1,Attractive,Flat,0.33,Mildly Bullish,72.0,Buy,Hold
517556,PVP,INE362A01016,Realty,Rs 625 Cr (Micro Cap),-99997,Below Average,-2,Risky,Positive,-0.5,Mildly Bearish,23.0,Strong Sell,Sell
532755,TECHM,INE669C01036,Computers - Software & Consulting,"Rs 1,60,217 Cr (Large Cap)",10,Good,2,Expensive,Positive,0.11,Mildly Bullish,65.0,Hold,Sell
532351,AKSHOPTFBR,INE523B01011,Telecom -  Equipment & Accessories,Rs 146 Cr (Micro Cap),9,Below Average,0,Risky,Very Negative,0.17,Mildly Bullish,22.0,Strong Sell,Sell
539287,ORTINGLOBE,INE749B01020,Pharmaceuticals & Biotechnology,Rs 9 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,-0.44,Mildly Bearish,0.0,Not Rated,Strong Sell
532773,GLOBALVECT,INE792H01019,Airline,Rs 321 Cr (Micro Cap),4,Below Average,1,Risky,Flat,-0.94,Mildly Bearish,17.0,Strong Sell,Sell
532814,INDIANB,INE562A01011,Public Sector Bank,"Rs 83,519 Cr (Large Cap)",2,Good,1,Very Attractive,Positive,1.39,Bullish,78.0,Buy,Strong Buy
504741,INDIANHUME,INE323C01030,Industrial Manufacturing,"Rs 2,249 Cr (Small Cap)",3,Below Average,1,Attractive,Flat,0.22,Mildly Bullish,34.0,Sell,Strong Sell
512455,LLOYDSME,INE281B01032,Ferrous Metals,"Rs 77,401 Cr (Large Cap)",27,Excellent,-1,Very Expensive,Negative,1.5,Bullish,64.0,Hold,Buy
532966,TITAGARH,INE615H01020,Industrial Manufacturing,"Rs 11,966 Cr (Mid Cap)",2,Average,-2,Expensive,Negative,-0.28,Mildly Bearish,28.0,Strong Sell,Sell
531344,CONCOR,INE111A01025,Transport Services,"Rs 46,468 Cr (Large Cap)",5,Average,0,Very Expensive,Negative,-0.33,Mildly Bearish,27.0,Strong Sell,Sell
533267,CANTABIL,INE068L01024,Garments & Apparels,"Rs 2,084 Cr (Small Cap)",79,Average,-1,Fair,Positive,-0.61,Mildly Bearish,45.0,Sell,Hold
524804,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,"Rs 66,826 Cr (Large Cap)",10,Good,1,Attractive,Flat,-0.83,Mildly Bearish,50.0,Hold,Sell
506579,OCCL,INE321D01016,Commodity Chemicals,Rs 284 Cr (Micro Cap),22,Average,-1,Very Expensive,Flat,0.11,Mildly Bullish,51.0,Hold,Sell
500215,SUNDROP,INE209A01019,Edible Oil,"Rs 3,293 Cr (Small Cap)",3,Average,0,Expensive,Positive,0.22,Mildly Bullish,58.0,Hold,Sell
506184,KANANIIND,INE879E01037,"Gems, Jewellery And Watches",Rs 43 Cr (Micro Cap),-99997,Below Average,-2,Expensive,Negative,-0.94,Mildly Bearish,14.0,Strong Sell,Sell
533632,ONELIFECAP,INE912L01015,Capital Markets,Rs 16 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.39,Mildly Bearish,17.0,Strong Sell,Sell
532977,BAJAJ-AUTO,INE917I01010,Automobiles,"Rs 2,35,554 Cr (Large Cap)",1,Excellent,2,Expensive,Flat,-0.5,Mildly Bearish,51.0,Hold,Sell
526947,LAOPALA,INE059D01020,Diversified consumer products,"Rs 2,874 Cr (Small Cap)",1,Good,1,Very Expensive,Flat,0.06,Sideways,48.0,Sell,Strong Sell
539359,PRITIKAUTO,INE583R01029,Auto Components & Equipments,Rs 307 Cr (Micro Cap),25,Below Average,-1,Very Attractive,Flat,-0.17,Mildly Bearish,31.0,Sell,Strong Sell
502937,KESORAMIND,INE087A01019,Cement & Cement Products,Rs 211 Cr (Micro Cap),9,Below Average,-2,Risky,Negative,-0.13,Mildly Bearish,9.0,Strong Sell,Sell
513729,AROGRANITE,INE210C01013,Diversified consumer products,Rs 57 Cr (Micro Cap),-99999,Below Average,-2,Risky,Flat,-0.44,Mildly Bearish,17.0,Strong Sell,Sell
526582,TPLPLASTEH,INE413G01022,Packaging,Rs 640 Cr (Micro Cap),10,Average,0,Very Expensive,Flat,-0.28,Mildly Bearish,35.0,Sell,Hold
543411,HITECH,INE106T01025,Iron & Steel Products,"Rs 2,033 Cr (Small Cap)",-99999,Average,0,Attractive,Positive,-0.41,Mildly Bearish,48.0,Sell,Hold
532782,SUTLEJTEX,INE645H01027,Garments & Apparels,Rs 689 Cr (Micro Cap),8,Below Average,-1,Risky,Flat,-0.47,Mildly Bearish,17.0,Strong Sell,Sell
507315,SAKHTISUG,INE623A01011,Sugar,Rs 317 Cr (Micro Cap),15,Below Average,-2,Very Attractive,Very Positive,-0.17,Mildly Bearish,43.0,Sell,Strong Sell
500260,RAMCOCEM,INE331A01037,Cement & Cement Products,"Rs 24,593 Cr (Large Cap)",9,Below Average,-1,Fair,Negative,1.67,Bullish,40.0,Sell,Strong Sell
538367,GROBTEA,INE646C01018,FMCG,Rs  Cr (Micro Cap),-99997,Average,-2,Very Attractive,Flat,0.17,Mildly Bullish,61.0,Hold,Sell
532150,INDRAMEDCO,INE681B01017,Hospital,"Rs 3,714 Cr (Small Cap)",-99999,Good,2,Attractive,Positive,-0.39,Mildly Bearish,55.0,Hold,Buy
533029,ALKALI,INE773I01017,Specialty Chemicals,Rs 102 Cr (Micro Cap),-99997,Below Average,-2,Risky,Positive,-0.44,Mildly Bearish,23.0,Strong Sell,Sell
533192,KCPSUGIND,INE790B01024,Sugar,Rs 403 Cr (Micro Cap),7,Below Average,-2,Very Expensive,Flat,-1,Bearish,16.0,Strong Sell,Sell
514167,GANECOS,INE845D01014,Garments & Apparels,"Rs 3,795 Cr (Small Cap)",15,Average,-1,Expensive,Positive,-0.22,Mildly Bearish,42.0,Sell,Hold
539957,MGL,INE002S01010,Gas,"Rs 13,187 Cr (Mid Cap)",4,Good,1,Very Attractive,Flat,-0.44,Mildly Bearish,52.0,Hold,Sell
532661,RML,INE050H01012,Auto Components & Equipments,"Rs 1,452 Cr (Small Cap)",29,Average,1,Attractive,Positive,0.17,Mildly Bullish,64.0,Hold,Sell
533252,WELINV,INE389K01018,Non Banking Financial Company (NBFC),Rs 417 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Flat,0.06,Sideways,27.0,Strong Sell,Sell
509709,INTLCONV,INE575C01027,Industrial Manufacturing,Rs 539 Cr (Micro Cap),26,Average,-2,Expensive,Very Positive,0.06,Sideways,54.0,Hold,Sell
526367,GANESHHOUC,INE460C01014,Realty,"Rs 8,214 Cr (Mid Cap)",18,Average,2,Very Expensive,Positive,-1.11,Bearish,36.0,Sell,Hold
533248,GPPL,INE517F01014,Transport Infrastructure,"Rs 7,663 Cr (Mid Cap)",2,Good,-1,Very Expensive,Flat,0.06,Sideways,48.0,Sell,Hold
540048,SPAL,INE212I01016,Garments & Apparels,"Rs 2,028 Cr (Small Cap)",16,Good,-1,Attractive,Flat,-0.5,Mildly Bearish,50.0,Hold,Sell
500459,PGHH,INE179A01014,FMCG,"Rs 43,264 Cr (Large Cap)",16,Good,0,Very Expensive,Flat,-1.22,Bearish,37.0,Sell,Hold
532839,DISHTV,INE836F01026,Media & Entertainment,Rs 974 Cr (Micro Cap),1,Below Average,-1,Risky,Negative,-1,Bearish,3.0,Strong Sell,Sell
500268,MANALIPETC,INE201A01024,Petrochemicals,"Rs 1,156 Cr (Small Cap)",2,Average,1,Expensive,Flat,-0.17,Mildly Bearish,37.0,Sell,Strong Sell
500674,SANOFI,INE058A01010,Pharmaceuticals & Biotechnology,"Rs 14,130 Cr (Mid Cap)",6,Good,2,Expensive,Positive,-0.72,Mildly Bearish,50.0,Hold,Sell
531746,PRAENG,INE505C01016,Realty,Rs 158 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-0.06,Sideways,14.0,Strong Sell,Sell
532633,ALLDIGI,INE835G01018,Commercial Services & Supplies,"Rs 1,388 Cr (Small Cap)",2,Average,3,Fair,Flat,-1.11,Bearish,34.0,Sell,Hold
524500,KILITCH,INE729D01010,Pharmaceuticals & Biotechnology,Rs 716 Cr (Micro Cap),65,Average,2,Expensive,Very Positive,1.06,Bullish,71.0,Buy,Hold
540005,LTIM,INE214T01019,Computers - Software & Consulting,"Rs 1,59,045 Cr (Large Cap)",8,Excellent,0,Expensive,Flat,0,Sideways,57.0,Hold,Sell
532967,KIRIINDUS,INE415I01015,Dyes And Pigments,"Rs 3,237 Cr (Small Cap)",7,Below Average,1,Risky,Negative,0.28,Mildly Bullish,24.0,Strong Sell,Sell
533326,TEXRAIL,INE621L01012,Industrial Manufacturing,"Rs 6,551 Cr (Mid Cap)",1,Average,1,Very Attractive,Positive,0,Sideways,57.0,Hold,Sell
539871,THYROCARE,INE594H01019,Healthcare Services,"Rs 5,188 Cr (Mid Cap)",3,Good,3,Expensive,Very Positive,1.33,Bullish,78.0,Buy,Hold
505010,AUTOAXLES,INE449A01011,Auto Components & Equipments,"Rs 2,682 Cr (Small Cap)",15,Good,2,Attractive,Flat,-0.28,Mildly Bearish,50.0,Hold,Sell
533093,ROML,INE294G01026,Edible Oil,Rs 162 Cr (Micro Cap),-99997,Below Average,-2,Risky,Positive,0,Sideways,29.0,Strong Sell,Sell
541163,SANDHAR,INE278H01035,Auto Components & Equipments,"Rs 3,100 Cr (Small Cap)",-99997,Average,10,Attractive,Flat,0.33,Mildly Bullish,58.0,Hold,Sell
520066,JAYBARMARU,INE571B01036,Auto Components & Equipments,Rs 850 Cr (Micro Cap),38,Below Average,1,Attractive,Positive,-0.5,Mildly Bearish,34.0,Sell,Strong Sell
532156,VAIBHAVGBL,INE884A01027,"Gems, Jewellery And Watches","Rs 4,145 Cr (Small Cap)",3,Average,2,Very Attractive,Positive,-0.28,Mildly Bearish,51.0,Hold,Sell
523796,VHLTD,INE048C01025,Hotels & Resorts,Rs 695 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Flat,-1.28,Bearish,16.0,Strong Sell,Sell
590078,MAITHANALL,INE683C01011,Ferrous Metals,"Rs 3,539 Cr (Small Cap)",1,Average,2,Attractive,Negative,0.39,Mildly Bullish,50.0,Hold,Sell
507410,WALCHANNAG,INE711A01022,Industrial Manufacturing,"Rs 1,708 Cr (Small Cap)",20,Below Average,-1,Risky,Very Negative,0.22,Mildly Bullish,22.0,Strong Sell,Sell
533294,RKDL,INE722J01012,Beverages,Rs 77 Cr (Micro Cap),-99997,Below Average,-2,Risky,Positive,1.17,Bullish,46.0,Sell,Strong Sell
523708,EIMCOELECO,INE158B01016,Industrial Manufacturing,"Rs 1,411 Cr (Small Cap)",18,Average,3,Very Expensive,Positive,0.11,Mildly Bullish,57.0,Hold,Sell
507910,FIBERWEB,INE296C01020,Garments & Apparels,Rs 145 Cr (Micro Cap),44,Average,3,Attractive,Very Positive,0.06,Sideways,60.0,Hold,Buy
500262,HYBRIDFIN,INE965B01022,Capital Markets,Rs 63 Cr (Micro Cap),-99999,Does not qualify,-99999,Does not qualify,Flat,0.47,Mildly Bullish,0.0,Not Rated,
532951,GSS,INE871H01011,Computers - Software & Consulting,Rs 92 Cr (Micro Cap),51,Below Average,0,Risky,Negative,-0.94,Mildly Bearish,9.0,Strong Sell,Sell
500032,BAJAJHIND,INE306A01021,Sugar,"Rs 3,086 Cr (Small Cap)",10,Below Average,-1,Attractive,Positive,-0.06,Sideways,40.0,Sell,Strong Sell
539636,PRECAM,INE484I01029,Auto Components & Equipments,"Rs 1,957 Cr (Small Cap)",50,Average,1,Very Expensive,Flat,-0.17,Mildly Bearish,35.0,Sell,Hold
502175,SAURASHCEM,INE626A01014,Cement & Cement Products,Rs 981 Cr (Small Cap),20,Average,3,Very Expensive,Positive,-0.72,Mildly Bearish,41.0,Sell,Strong Sell
541403,DOLLAR,INE325C01035,Garments & Apparels,"Rs 2,262 Cr (Small Cap)",22,Average,2,Very Attractive,Negative,-0.56,Mildly Bearish,37.0,Sell,Hold
532749,ALLCARGO,INE418H01029,Transport Services,"Rs 3,429 Cr (Small Cap)",8,Average,1,Very Attractive,Flat,-0.06,Sideways,51.0,Hold,Sell
538370,MBAPL,INE900L01010,Fertilizers,Rs  Cr (Small Cap),-99999,Average,0,Expensive,Very Positive,1.17,Bullish,71.0,Buy,Hold
532613,VIPCLOTHNG,INE450G01024,Garments & Apparels,Rs 355 Cr (Micro Cap),16,Below Average,-1,Very Attractive,Outstanding,-0.39,Mildly Bearish,48.0,Sell,Hold
539268,SYNGENE,INE398R01022,Healthcare Services,"Rs 26,362 Cr (Large Cap)",24,Good,1,Very Expensive,Positive,-0.67,Mildly Bearish,48.0,Sell,Hold
524396,BIOFILCHEM,INE829A01014,Pharmaceuticals & Biotechnology,Rs 83 Cr (Micro Cap),-99997,Below Average,-2,Expensive,Flat,-0.28,Mildly Bearish,23.0,Strong Sell,Sell
503100,PHOENIXLTD,INE211B01039,Realty,"Rs 56,757 Cr (Large Cap)",4,Average,-1,Very Expensive,Flat,-0.17,Mildly Bearish,35.0,Sell,Hold
539678,QUICKHEAL,INE306L01010,Software Products,"Rs 1,857 Cr (Small Cap)",45,Average,0,Risky,Negative,-0.17,Mildly Bearish,23.0,Strong Sell,Sell
500690,GSFC,INE026A01025,Fertilizers,"Rs 8,071 Cr (Mid Cap)",2,Good,0,Fair,Positive,-0.11,Mildly Bearish,52.0,Hold,Sell
539551,NH,INE410P01011,Hospital,"Rs 37,722 Cr (Large Cap)",6,Good,-1,Expensive,Flat,1.28,Bullish,67.0,Hold,Sell
523207,KOKUYOCMLN,INE760A01029,Miscellaneous,"Rs 1,245 Cr (Small Cap)",2,Below Average,-1,Expensive,Flat,0.06,Sideways,28.0,Strong Sell,Hold
533452,DELPHIFX,INE726L01019,Non Banking Financial Company (NBFC),Rs 154 Cr (Micro Cap),2,Below Average,-1,Attractive,Flat,-0.5,Mildly Bearish,28.0,Strong Sell,Sell
530067,CSLFINANCE,INE718F01018,Non Banking Financial Company (NBFC),Rs 766 Cr (Micro Cap),-99997,Below Average,1,Attractive,Positive,-0.11,Mildly Bearish,34.0,Sell,Strong Sell
516030,PAKKA,INE551D01018,"Paper, Forest & Jute Products",Rs 844 Cr (Micro Cap),21,Good,-1,Fair,Negative,-0.28,Mildly Bearish,38.0,Sell,Strong Sell
532732,KKCL,INE401H01017,Garments & Apparels,"Rs 3,120 Cr (Small Cap)",4,Good,3,Expensive,Flat,-0.39,Mildly Bearish,44.0,Sell,Hold
532508,JSL,INE220G01021,Ferrous Metals,"Rs 58,784 Cr (Large Cap)",5,Good,1,Fair,Flat,0,Sideways,52.0,Hold,Sell
532815,SMSPHARMA,INE812G01025,Pharmaceuticals & Biotechnology,"Rs 2,215 Cr (Small Cap)",43,Average,1,Fair,Positive,-0.11,Mildly Bearish,51.0,Hold,Sell
506197,BLISSGVS,INE416D01022,Pharmaceuticals & Biotechnology,"Rs 1,543 Cr (Small Cap)",26,Average,0,Attractive,Negative,0.22,Mildly Bullish,50.0,Hold,Sell
512237,JAICORPLTD,INE070D01027,Plastic Products - Industrial,"Rs 2,051 Cr (Small Cap)",71,Average,-1,Expensive,Flat,-0.33,Mildly Bearish,37.0,Sell,Hold
532841,SAHYADRI,INE280H01015,Cement & Cement Products,Rs 335 Cr (Micro Cap),7,Average,2,Very Attractive,Flat,-0.28,Mildly Bearish,45.0,Sell,Hold
532339,COMPUSOFT,INE453B01029,Other Consumer Services,Rs 173 Cr (Micro Cap),-99997,Average,-2,Risky,Negative,0,Sideways,28.0,Strong Sell,Sell
533520,YAARI,INE126M01010,Diversified Commercial Services,Rs 169 Cr (Micro Cap),13,Below Average,-1,Risky,Negative,1.5,Bullish,31.0,Sell,Strong Sell
533638,FLEXITUFF,INE060J01017,Garments & Apparels,Rs 136 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-0.11,Mildly Bearish,9.0,Strong Sell,Sell
533758,APLAPOLLO,INE702C01027,Iron & Steel Products,"Rs 50,643 Cr (Large Cap)",3,Excellent,0,Fair,Positive,1.33,Bullish,82.0,Strong Buy,Hold
505200,EICHERMOT,INE066A01021,Automobiles,"Rs 1,43,845 Cr (Large Cap)",3,Good,1,Expensive,Positive,0.17,Mildly Bullish,65.0,Hold,Buy
532386,CALSOFT,INE526B01014,Computers - Software & Consulting,Rs 21 Cr (Micro Cap),-99997,Below Average,-2,Attractive,Positive,0,Sideways,40.0,Sell,Strong Sell
539658,TEAMLEASE,INE985S01024,Diversified Commercial Services,"Rs 3,312 Cr (Small Cap)",2,Average,0,Fair,Positive,-0.33,Mildly Bearish,45.0,Sell,Hold
570002,FELDVR,IN9623B01058,Diversified Retail,Rs 15 Cr (Micro Cap),-99997,Does not qualify,-2,Does not qualify,Does not qualify,-1,Bearish,0.0,Not Rated,Not Rated
513023,NAVA,INE725A01030,Power,"Rs 15,890 Cr (Mid Cap)",13,Average,1,Very Expensive,Flat,1.33,Bullish,58.0,Hold,Sell
500151,GOLDENTOBC,INE973A01010,Realty,Rs 66 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-0.11,Mildly Bearish,9.0,Strong Sell,Sell
532699,ROHLTD,INE283H01019,Hotels & Resorts,"Rs 1,049 Cr (Small Cap)",17,Average,0,Attractive,Flat,0.89,Mildly Bullish,58.0,Hold,Sell
530019,JUBLPHARMA,INE700A01033,Pharmaceuticals & Biotechnology,"Rs 18,243 Cr (Mid Cap)",17,Average,1,Attractive,Very Positive,0,Sideways,60.0,Hold,Buy
500471,ELGIRUBCO,INE819L01012,Industrial Products,Rs  Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,,Does not qualify,4.0,Strong Sell,Sell
532757,VOLTAMP,INE540H01012,Heavy Electrical Equipment,"Rs 8,624 Cr (Mid Cap)",8,Good,2,Very Expensive,Positive,-0.11,Mildly Bearish,48.0,Sell,Hold
523618,DREDGECORP,INE506A01018,Miscellaneous,"Rs 2,064 Cr (Small Cap)",1,Below Average,-1,Risky,Positive,-0.22,Mildly Bearish,23.0,Strong Sell,Sell
500108,MTNL,INE153A01019,Telecom - Services,"Rs 3,321 Cr (Small Cap)",-99997,Below Average,-2,Risky,Negative,0.22,Mildly Bullish,24.0,Strong Sell,Sell
502168,NCLIND,INE732C01016,Cement & Cement Products,Rs 985 Cr (Micro Cap),13,Average,2,Attractive,Negative,0.89,Mildly Bullish,50.0,Hold,Sell
532878,ALPA,INE385I01010,Pharmaceuticals & Biotechnology,Rs 208 Cr (Micro Cap),-99997,Average,-2,Very Attractive,Flat,-1.39,Bearish,40.0,Sell,Hold
523716,ASHIANA,INE365D01021,Realty,"Rs 3,550 Cr (Small Cap)",31,Average,-1,Very Expensive,Negative,0.22,Mildly Bullish,42.0,Sell,Strong Sell
532759,ATLANTAA,INE285H01022,Transport Infrastructure,Rs 296 Cr (Micro Cap),49,Below Average,2,Risky,Negative,-0.33,Mildly Bearish,9.0,Strong Sell,Sell
513554,MAHASTEEL,INE451L01014,Iron & Steel Products,Rs 518 Cr (Micro Cap),2,Below Average,-1,Very Expensive,Very Positive,1.22,Bullish,56.0,Hold,Sell
590086,ORISSAMINE,INE725E01024,Minerals & Mining,"Rs 2,989 Cr (Small Cap)",-99997,Below Average,-2,Risky,Negative,-0.67,Mildly Bearish,9.0,Strong Sell,Sell
533302,KICL,INE029L01018,Non Banking Financial Company (NBFC),"Rs 2,297 Cr (Small Cap)",-99997,Below Average,-2,Attractive,Flat,0.28,Mildly Bullish,44.0,Sell,Strong Sell
500259,LYKALABS,INE933A01014,Pharmaceuticals & Biotechnology,Rs 417 Cr (Micro Cap),70,Average,1,Fair,Very Positive,-0.28,Mildly Bearish,51.0,Hold,Sell
500101,ARVIND,INE034A01011,Garments & Apparels,"Rs 9,201 Cr (Mid Cap)",11,Average,0,Very Attractive,Positive,-0.44,Mildly Bearish,51.0,Hold,Sell
506248,AMNPLST,INE275D01022,Commodity Chemicals,"Rs 1,446 Cr (Small Cap)",36,Average,-1,Expensive,Positive,0,Sideways,48.0,Sell,Hold
500033,FORCEMOT,INE451A01017,Automobiles,"Rs 16,948 Cr (Mid Cap)",2,Average,1,Expensive,Positive,1.5,Bullish,65.0,Hold,Buy
507878,UNITECH,INE694A01020,Realty,"Rs 2,493 Cr (Small Cap)",38,Below Average,-2,Risky,Negative,-0.11,Mildly Bearish,9.0,Strong Sell,Sell
538369,NDGL,INE756C01015,Non Banking Financial Company (NBFC),Rs  Cr (Micro Cap),84,Below Average,2,Fair,Flat,-0.28,Mildly Bearish,31.0,Sell,Strong Sell
509966,VSTIND,INE710A01016,FMCG,"Rs 4,835 Cr (Small Cap)",2,Good,2,Fair,Negative,-0.78,Mildly Bearish,38.0,Sell,Hold
526596,LIBERTSHOE,INE557B01019,Footwear,Rs 717 Cr (Micro Cap),9,Below Average,1,Very Attractive,Flat,-0.28,Mildly Bearish,31.0,Sell,Hold
534598,SAMPANN,INE735M01018,Industrial Products,Rs 121 Cr (Micro Cap),-99997,Below Average,-2,Risky,Positive,-0.56,Mildly Bearish,23.0,Strong Sell,Sell
531624,COUNCODOS,INE695B01025,Realty,Rs 53 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Negative,0.44,Mildly Bullish,28.0,Strong Sell,Sell
500402,SPMLINFRA,INE937A01023,Construction,"Rs 1,590 Cr (Small Cap)",25,Below Average,1,Attractive,Flat,0.28,Mildly Bullish,47.0,Sell,Strong Sell
519552,HERITGFOOD,INE978A01027,FMCG,"Rs 4,141 Cr (Small Cap)",13,Good,-1,Attractive,Positive,0.06,Sideways,61.0,Hold,Buy
532827,PAGEIND,INE761H01022,Garments & Apparels,"Rs 51,146 Cr (Large Cap)",1,Good,0,Very Expensive,Flat,1.17,Bullish,65.0,Hold,Sell
517544,CENTUM,INE320B01020,Industrial Manufacturing,"Rs 3,280 Cr (Small Cap)",2,Average,-1,Expensive,Very Positive,1.28,Bullish,71.0,Buy,Hold
531761,APOLLOPIPE,INE126J01016,Plastic Products - Industrial,"Rs 2,095 Cr (Small Cap)",23,Average,-1,Very Expensive,Flat,-0.22,Mildly Bearish,35.0,Sell,Strong Sell
532716,GILLANDERS,INE047B01011,FMCG,Rs 269 Cr (Micro Cap),14,Below Average,-1,Attractive,Positive,1.44,Bullish,57.0,Hold,Sell
531179,ARMANFIN,INE109C01017,Non Banking Financial Company (NBFC),"Rs 1,823 Cr (Small Cap)",59,Average,0,Very Expensive,Negative,0.94,Mildly Bullish,42.0,Sell,Strong Sell
506618,PUNJABCHEM,INE277B01014,Pesticides & Agrochemicals,"Rs 1,295 Cr (Small Cap)",12,Average,-1,Fair,Flat,0.56,Mildly Bullish,55.0,Hold,Sell
