BSEID,NSEID,ISIN,industry,MARKET CAP,q_rank,q_txt,v_rank,v_txt,f_txt,tech_score,tech_txt,score,scoreText,prevScoreText
532503,RAJPALAYAM,INE296E01026,Garments & Apparels,Rs 851 Cr (Micro Cap),55,Below Average,-1,Risky,Flat,-0.4,Mildly Bearish,17.0,Strong Sell,Sell
509966,VSTIND,INE710A01016,FMCG,"Rs 4,781 Cr (Small Cap)",2,Good,2,Fair,Negative,-1,Bearish,33.0,Sell,Hold
523874,,INE191C01023,Trading & Distributors,Rs 87 Cr (Micro Cap),-99997,Below Average,-2,Risky,Positive,1.78,Bullish,46.0,Sell,Not Rated
532508,JSL,INE220G01021,Ferrous Metals,"Rs 56,255 Cr (Large Cap)",5,Good,1,Fair,Flat,-0.17,Mildly Bearish,47.0,Sell,Hold
532841,SAHYADRI,INE280H01015,Cement & Cement Products,Rs 314 Cr (Micro Cap),7,Average,2,Very Attractive,Flat,-0.28,Mildly Bearish,45.0,Sell,Hold
530019,JUBLPHARMA,INE700A01033,Pharmaceuticals & Biotechnology,"Rs 18,200 Cr (Mid Cap)",17,Average,1,Attractive,Very Positive,0.06,Sideways,60.0,Hold,Buy
500690,GSFC,INE026A01025,Fertilizers,"Rs 8,456 Cr (Mid Cap)",2,Good,0,Fair,Positive,-0.06,Sideways,58.0,Hold,Sell
524037,RAMAPHO,INE809A01032,Fertilizers,Rs 400 Cr (Micro Cap),12,Average,-1,Fair,Very Positive,1.5,Bullish,74.0,Buy,Hold
500170,GTNIND,INE537A01013,Garments & Apparels,Rs 46 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-1.2,Bearish,12.0,Strong Sell,Sell
531624,COUNCODOS,INE695B01025,Realty,Rs 55 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Flat,0.83,Mildly Bullish,37.0,Sell,Strong Sell
526675,,INE008N01018,Trading & Distributors,Rs  Cr (),-99999,Does not qualify,-99999,Does not qualify,Flat,-0.67,Mildly Bearish,0.0,Not Rated,
500368,PATANJALI,INE619A01035,Edible Oil,"Rs 61,059 Cr (Large Cap)",11,Average,-2,Expensive,Positive,0.11,Mildly Bullish,58.0,Hold,Sell
530401,,INE526H01011,Commodity Chemicals,Rs 30 Cr (Micro Cap),-99999,Below Average,-2,Attractive,Negative,-1,Bearish,14.0,Strong Sell,Sell
533029,ALKALI,INE773I01017,Specialty Chemicals,Rs 104 Cr (Micro Cap),-99997,Below Average,-2,Risky,Positive,-0.5,Mildly Bearish,23.0,Strong Sell,Sell
520111,RATNAMANI,INE703B01027,Iron & Steel Products,"Rs 19,892 Cr (Mid Cap)",14,Good,1,Expensive,Positive,-0.17,Mildly Bearish,50.0,Hold,Sell
500043,BATAINDIA,INE176A01028,Footwear,"Rs 15,549 Cr (Mid Cap)",1,Average,2,Attractive,Negative,-0.83,Mildly Bearish,34.0,Sell,Strong Sell
531179,ARMANFIN,INE109C01017,Non Banking Financial Company (NBFC),"Rs 1,579 Cr (Small Cap)",59,Average,0,Very Expensive,Negative,0.56,Mildly Bullish,42.0,Sell,Strong Sell
526817,CHEVIOT,INE974B01016,"Paper, Forest & Jute Products",Rs 654 Cr (Micro Cap),36,Average,1,Fair,Flat,-0.33,Mildly Bearish,40.0,Sell,Strong Sell
532500,MARUTI,INE585B01010,Automobiles,"Rs 3,80,836 Cr (Large Cap)",1,Good,1,Attractive,Flat,1,Mildly Bullish,65.0,Hold,Sell
524210,,INE702E01015,Commodity Chemicals,Rs 26 Cr (Micro Cap),-99999,Does not qualify,-2,Risky,Flat,-0.87,Mildly Bearish,0.0,Not Rated,Strong Sell
504365,,INE07LK01010,Non Banking Financial Company (NBFC),Rs 0 Cr (Micro Cap),-99999,Does not qualify,0,Does not qualify,Flat,,Does not qualify,,Not Rated,Not Rated
520051,JAMNAAUTO,INE039C01032,Auto Components & Equipments,"Rs 3,545 Cr (Small Cap)",4,Good,0,Attractive,Flat,-0.39,Mildly Bearish,50.0,Hold,Sell
539091,,INE187R01029,Non Banking Financial Company (NBFC),Rs 24 Cr (Micro Cap),-99999,Does not qualify,-99999,Does not qualify,Flat,-0.87,Mildly Bearish,0.0,Not Rated,Not Rated
512377,,INE664N01018,Diversified Commercial Services,Rs 1 Cr (Micro Cap),-99999,Does not qualify,-99999,Does not qualify,Positive,,Does not qualify,,Not Rated,Not Rated
511355,,INE429D01017,Non Banking Financial Company (NBFC),Rs 32 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Flat,-0.8,Mildly Bearish,21.0,Strong Sell,Sell
531278,,INE785D01012,Non Banking Financial Company (NBFC),Rs 68 Cr (Micro Cap),-99997,Below Average,-2,Attractive,Negative,-1.07,Bearish,14.0,Strong Sell,Sell
513043,,INE158G01015,Iron & Steel Products,Rs 100 Cr (Micro Cap),-99997,Below Average,-2,Fair,Positive,-0.13,Mildly Bearish,31.0,Sell,Strong Sell
511096,,INE747V01014,Realty,0,-99999,Does not qualify,-99999,Does not qualify,Flat,,Does not qualify,,,
506543,,INE468C01017,Fertilizers,Rs 7 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,0.8,Mildly Bullish,0.0,Not Rated,Not Rated
507525,,INE866E01026,FMCG,Rs 282 Cr (Micro Cap),33,Below Average,-2,Risky,Negative,0.67,Mildly Bullish,31.0,Sell,Sell
516098,,INE810C01044,Garments & Apparels,Rs 22 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-1.07,Bearish,12.0,Strong Sell,Sell
532759,ATLANTAA,INE285H01022,Transport Infrastructure,Rs 300 Cr (Micro Cap),49,Below Average,2,Risky,Negative,-0.39,Mildly Bearish,9.0,Strong Sell,Sell
526807,SEAMECLTD,INE497B01018,Transport Services,"Rs 2,274 Cr (Small Cap)",7,Below Average,-2,Expensive,Negative,-0.67,Mildly Bearish,14.0,Strong Sell,Sell
526407,,INE299D01022,Realty,Rs 738 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Very Negative,-0.6,Mildly Bearish,10.0,Strong Sell,Sell
531416,,INE603F01012,Realty,Rs 29 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.13,Mildly Bearish,17.0,Strong Sell,Sell
539042,AGIIL,INE976R01025,Realty,"Rs 2,231 Cr (Small Cap)",28,Average,-2,Very Expensive,Negative,0.94,Mildly Bullish,42.0,Sell,Hold
531550,,INE865D01012,Non Banking Financial Company (NBFC),Rs 249 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Negative,-0.27,Mildly Bearish,13.0,Strong Sell,Sell
524348,AARTIDRUGS,INE767A01016,Pharmaceuticals & Biotechnology,"Rs 4,279 Cr (Small Cap)",54,Good,1,Attractive,Positive,-0.44,Mildly Bearish,55.0,Hold,Sell
517536,ONWARDTEC,INE229A01017,Computers - Software & Consulting,Rs 671 Cr (Micro Cap),37,Good,1,Very Attractive,Positive,-0.28,Mildly Bearish,58.0,Hold,Sell
530077,,INE795D01011,Other Agricultural Products,Rs 104 Cr (Micro Cap),31,Below Average,-1,Risky,Negative,-0.27,Mildly Bearish,9.0,Strong Sell,Sell
532716,GILLANDERS,INE047B01011,FMCG,Rs 287 Cr (Micro Cap),14,Below Average,-1,Attractive,Positive,1.67,Bullish,57.0,Hold,Sell
507815,GILLETTE,INE322A01010,FMCG,"Rs 33,136 Cr (Large Cap)",13,Good,0,Very Expensive,Positive,0.17,Mildly Bullish,48.0,Sell,Hold
533451,KARMAENG,INE725L01011,Power,Rs 64 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.56,Mildly Bearish,17.0,Strong Sell,Sell
530295,,INE418K01015,Other Agricultural Products,Rs 16 Cr (Micro Cap),-99999,Does not qualify,-99999,Does not qualify,Positive,-0.33,Mildly Bearish,0.0,Not Rated,
531950,,INE316D01024,Non Banking Financial Company (NBFC),Rs 34 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-0.4,Mildly Bearish,9.0,Strong Sell,Sell
531885,,INE763K01014,Trading & Distributors,Rs 3 Cr (Micro Cap),-99999,Does not qualify,-99999,Does not qualify,Flat,,Does not qualify,,Not Rated,Not Rated
517119,,INE834B01012,Computers - Software & Consulting,Rs 53 Cr (Micro Cap),-99999,Does not qualify,-2,Risky,Flat,-1.2,Bearish,0.0,Not Rated,Not Rated
531592,,INE861N01036,Trading & Distributors,Rs 116 Cr (Micro Cap),-99997,Below Average,-2,Expensive,Flat,-0.67,Mildly Bearish,23.0,Strong Sell,Sell
526532,,INE716K01020,Commodity Chemicals,Rs 18 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,-1.27,Bearish,,Not Rated,
543232,CAMS,INE596I01012,Capital Markets,"Rs 21,207 Cr (Large Cap)",,Good,,Very Expensive,Positive,0.33,Mildly Bullish,64.0,Hold,Sell
506003,,INE618D01015,Non - Ferrous Metals,Rs 37 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Very Positive,-0.07,Sideways,48.0,Sell,Hold
500402,SPMLINFRA,INE937A01023,Construction,"Rs 1,344 Cr (Small Cap)",25,Below Average,1,Very Attractive,Flat,-0.11,Mildly Bearish,31.0,Sell,Strong Sell
526423,KRITI,INE479D01038,Plastic Products - Industrial,Rs 756 Cr (Micro Cap),13,Average,-1,Expensive,Negative,-0.33,Mildly Bearish,28.0,Strong Sell,Sell
520141,,INE441C01014,Auto Components & Equipments,Rs 17 Cr (Micro Cap),-99997,Below Average,-2,Risky,Positive,-0.73,Mildly Bearish,23.0,Strong Sell,Sell
527005,,INE847D01010,Healthcare Services,Rs 29 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Negative,-0.27,Mildly Bearish,23.0,Strong Sell,Sell
538935,,INE723C01015,Non Banking Financial Company (NBFC),Rs 34 Cr (Micro Cap),-99997,Does not qualify,-2,Very Expensive,Flat,1.27,Bullish,0.0,Not Rated,Sell
514402,,INE638N01012,Hotels & Resorts,Rs 82 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,-0.93,Mildly Bearish,0.0,Not Rated,Sell
531644,,INE546D01018,Non Banking Financial Company (NBFC),Rs 20 Cr (Micro Cap),-99997,Does not qualify,-2,Very Expensive,Flat,-0.07,Sideways,0.0,Not Rated,Not Rated
500042,BASF,INE373A01013,Specialty Chemicals,"Rs 21,780 Cr (Large Cap)",11,Good,0,Attractive,Negative,-0.06,Sideways,47.0,Sell,Hold
511116,,INE527B01020,Telecom - Services,Rs 23 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-0.87,Mildly Bearish,9.0,Strong Sell,Sell
534623,,INE524N01014,E-Retail/ E-Commerce,Rs 54 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,0.8,Mildly Bullish,33.0,Sell,Strong Sell
532805,REDINGTON,INE891D01026,Trading & Distributors,"Rs 21,573 Cr (Large Cap)",1,Excellent,1,Fair,Flat,1.39,Bullish,77.0,Buy,Hold
517411,SHYAMTEL,INE635A01023,Trading & Distributors,Rs 16 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.56,Mildly Bearish,17.0,Strong Sell,Sell
503681,,INE927X01018,Holding Company,"Rs 2,600 Cr (Small Cap)",-99997,Below Average,-2,Fair,Negative,0.42,Mildly Bullish,33.0,Sell,Strong Sell
539041,,INE369Q01017,Trading & Distributors,Rs 76 Cr (Micro Cap),-99999,Below Average,-2,Risky,Does not qualify,-0.8,Mildly Bearish,0.0,Not Rated,
500425,AMBUJACEM,INE079A01024,Cement & Cement Products,"Rs 1,36,112 Cr (Large Cap)",2,Average,0,Expensive,Positive,-0.17,Mildly Bearish,42.0,Sell,Hold
500239,KGDENIM,INE104A01012,Garments & Apparels,Rs 47 Cr (Micro Cap),-99999,Below Average,-2,Risky,Very Negative,-0.6,Mildly Bearish,6.0,Strong Sell,Sell
538569,,INE916P01025,Trading & Distributors,Rs 11 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-1.47,Bearish,12.0,Strong Sell,Sell
532893,VTMLTD,INE222F01029,Garments & Apparels,Rs 891 Cr (Micro Cap),86,Average,2,Expensive,Very Positive,0.73,Mildly Bullish,64.0,Hold,Buy
531902,,INE755J01012,Realty,Rs 9 Cr (Micro Cap),-99999,Does not qualify,-99999,Does not qualify,Flat,-1.33,Bearish,0.0,Not Rated,Not Rated
538019,,INE732P01018,Trading,Rs 3 Cr (Micro Cap),9,Below Average,3,Does not qualify,Does not qualify,-0.67,Mildly Bearish,0.0,Not Rated,Not Rated
532376,UMIYA-MRO,INE398B01018,Telecom -  Equipment & Accessories,Rs 130 Cr (Micro Cap),-99999,Below Average,-2,Fair,Negative,-0.33,Mildly Bearish,17.0,Strong Sell,Sell
504840,,INE375D01012,Packaging,Rs 160 Cr (Micro Cap),10,Average,-1,Expensive,Positive,-0.33,Mildly Bearish,42.0,Sell,Strong Sell
538895,,INE779Q01017,Trading & Distributors,Rs 24 Cr (Micro Cap),-99999,Below Average,1,Risky,Positive,-0.77,Mildly Bearish,23.0,Strong Sell,Sell
524542,SUKHJITS,INE450E01029,Other Agricultural Products,Rs 590 Cr (Micro Cap),35,Average,0,Very Attractive,Negative,-0.83,Mildly Bearish,37.0,Sell,Strong Sell
530723,,INE041B01014,Capital Markets,Rs 103 Cr (Micro Cap),-99997,Below Average,-2,Attractive,Very Positive,-0.33,Mildly Bearish,40.0,Sell,Strong Sell
500488,ABBOTINDIA,INE358A01014,Pharmaceuticals & Biotechnology,"Rs 67,530 Cr (Large Cap)",1,Good,2,Very Expensive,Flat,1.44,Bullish,65.0,Hold,Sell
500180,HDFCBANK,INE040A01034,Private Sector Bank,"Rs 14,90,037 Cr (Large Cap)",1,Excellent,1,Expensive,Positive,1.56,Bullish,80.0,Strong Buy,Buy
507779,KANPRPLA,INE694E01014,Packaging,Rs 540 Cr (Micro Cap),5,Below Average,-1,Expensive,Outstanding,1.44,Bullish,63.0,Hold,Sell
523343,,INE809F01015,Non Banking Financial Company (NBFC),0,-99999,Does not qualify,-99999,Does not qualify,Positive,,Does not qualify,,,
532467,,INE550F01049,Realty,Rs 873 Cr (Micro Cap),-99997,Average,-2,Very Attractive,Very Negative,0,Sideways,34.0,Sell,Strong Sell
513699,,INE584G01012,Miscellaneous,Rs 19 Cr (Micro Cap),-99997,Below Average,-2,Attractive,Positive,0.47,Mildly Bullish,40.0,Sell,Hold
533271,ASHOKA,INE442H01029,Construction,"Rs 6,312 Cr (Mid Cap)",18,Average,1,Very Attractive,Positive,0.11,Mildly Bullish,67.0,Hold,Buy
506520,,INE693E01016,Commodity Chemicals,Rs 24 Cr (Micro Cap),-99997,Below Average,-2,Risky,Positive,-1,Bearish,17.0,Strong Sell,Sell
523395,3MINDIA,INE470A01017,Diversified,"Rs 33,429 Cr (Large Cap)",4,Good,0,Expensive,Negative,-0.56,Mildly Bearish,35.0,Sell,Hold
538708,,INE937K01014,Non Banking Financial Company (NBFC),Rs 14 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Flat,-0.33,Mildly Bearish,31.0,Sell,Strong Sell
532797,AUTOIND,INE718H01014,Auto Components & Equipments,Rs 338 Cr (Micro Cap),-99997,Below Average,-2,Attractive,Flat,-0.44,Mildly Bearish,28.0,Strong Sell,Sell
500219,JISLJALEQS,INE175A01038,Plastic Products - Industrial,"Rs 4,225 Cr (Small Cap)",1,Below Average,-1,Attractive,Flat,-0.06,Sideways,34.0,Sell,Strong Sell
517500,ROTO,INE535D01037,"Compressors, Pumps & Diesel Engines","Rs 1,670 Cr (Small Cap)",7,Good,1,Very Expensive,Negative,-0.06,Sideways,40.0,Sell,Hold
523411,KRONECOMM,INE833A01016,Telecom -  Equipment & Accessories,Rs 485 Cr (Micro Cap),8,Good,-2,Fair,Negative,-0.93,Mildly Bearish,38.0,Sell,Hold
523704,MASTEK,INE759A01021,Computers - Software & Consulting,"Rs 7,251 Cr (Mid Cap)",26,Good,2,Attractive,Flat,-0.17,Mildly Bearish,50.0,Hold,Sell
520123,,INE125D01011,Transport Services,Rs 46 Cr (Micro Cap),-99997,Below Average,-2,Very Expensive,Negative,-1.07,Bearish,7.0,Strong Sell,Sell
516082,NRAIL,INE740D01017,"Paper, Forest & Jute Products",Rs 435 Cr (Micro Cap),4,Average,0,Attractive,Negative,-0.39,Mildly Bearish,34.0,Sell,Strong Sell
500483,TATACOMM,INE151A01013,Telecom - Services,"Rs 48,808 Cr (Large Cap)",2,Good,0,Attractive,Flat,-0.06,Sideways,55.0,Hold,Strong Sell
540935,GALAXYSURF,INE600K01018,Specialty Chemicals,"Rs 8,473 Cr (Mid Cap)",5,Good,-1,Expensive,Flat,-0.06,Sideways,50.0,Hold,Sell
506530,,INE060E01018,Diversified Commercial Services,Rs 146 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,0.2,Mildly Bullish,23.0,Strong Sell,Sell
500252,LMW,INE269B01029,Industrial Manufacturing,"Rs 17,480 Cr (Mid Cap)",2,Average,-1,Very Expensive,Very Negative,0.28,Mildly Bullish,40.0,Sell,Strong Sell
523144,MEDICAPS,INE442D01010,Pharmaceuticals & Biotechnology,Rs 55 Cr (Micro Cap),-99999,Below Average,-2,Risky,Flat,-0.93,Mildly Bearish,17.0,Strong Sell,Sell
531553,,INE193D01019,Diversified Commercial Services,Rs 17 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,-0.47,Mildly Bearish,0.0,Not Rated,Sell
500163,GODFRYPHLP,INE260B01028,FMCG,"Rs 42,448 Cr (Large Cap)",3,Good,1,Expensive,Positive,1.11,Bullish,72.0,Buy,Hold
532507,BAGFILMS,INE116D01028,Media & Entertainment,Rs 153 Cr (Micro Cap),-99997,Average,-2,Attractive,Very Positive,-0.06,Sideways,60.0,Hold,Sell
535754,ORIENTCEM,INE876N01018,Cement & Cement Products,"Rs 7,193 Cr (Mid Cap)",15,Average,0,Expensive,Negative,0.67,Mildly Bullish,44.0,Sell,Hold
532163,SAREGAMA,INE979A01025,Media & Entertainment,"Rs 11,069 Cr (Mid Cap)",10,Good,0,Very Expensive,Positive,1.33,Bullish,71.0,Buy,Hold
531923,,INE956B01013,Sugar,Rs 78 Cr (Micro Cap),-99997,Below Average,-2,Expensive,Positive,-0.8,Mildly Bearish,28.0,Strong Sell,Sell
523832,MUKATPIPE,INE862C01029,Iron & Steel Products,Rs 20 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-1.2,Bearish,12.0,Strong Sell,Sell
513303,,INE001F01019,Iron & Steel Products,Rs 23 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Positive,-0.47,Mildly Bearish,0.0,Not Rated,Strong Sell
519574,,INE092301014,Other Agricultural Products,Rs 11 Cr (Micro Cap),-99999,Does not qualify,-99999,Does not qualify,Flat,0.22,Mildly Bullish,0.0,Not Rated,
531127,,INE148B01033,Non Banking Financial Company (NBFC),Rs 61 Cr (Micro Cap),-99997,Below Average,-2,Risky,Positive,-0.8,Mildly Bearish,23.0,Strong Sell,Sell
531663,,INE139D01020,FMCG,Rs 83 Cr (Micro Cap),-99997,Below Average,-2,Risky,Positive,0.27,Mildly Bullish,39.0,Sell,Hold
530803,BHAGERIA,INE354C01027,Dyes And Pigments,Rs 838 Cr (Micro Cap),4,Average,-1,Very Expensive,Outstanding,-0.06,Sideways,58.0,Hold,Sell
511196,CANFINHOME,INE477A01020,Housing Finance Company,"Rs 10,301 Cr (Mid Cap)",6,Good,1,Fair,Positive,0,Sideways,58.0,Hold,Sell
512599,ADANIENT,INE423A01024,Diversified,"Rs 2,89,815 Cr (Large Cap)",7,Average,-1,Expensive,Negative,-0.33,Mildly Bearish,28.0,Strong Sell,Sell
500300,GRASIM,INE047A01021,Cement & Cement Products,"Rs 1,73,356 Cr (Large Cap)",1,Average,2,Attractive,Negative,0.28,Mildly Bullish,50.0,Hold,Sell
539141,UFO,INE527H01019,Media & Entertainment,Rs 269 Cr (Micro Cap),4,Below Average,3,Fair,Negative,-0.56,Mildly Bearish,17.0,Strong Sell,Sell
531212,,INE606C01012,Non Banking Financial Company (NBFC),Rs 39 Cr (Micro Cap),-99999,Below Average,-2,Attractive,Flat,-0.67,Mildly Bearish,23.0,Strong Sell,Sell
512063,,INE048E01013,Trading & Distributors,Rs 1 Cr (Micro Cap),-99999,Does not qualify,-99999,Does not qualify,Flat,,Does not qualify,,Not Rated,Not Rated
530111,,INE639C01013,Packaging,Rs 13 Cr (Micro Cap),-99999,Below Average,-2,Risky,Flat,-0.27,Mildly Bearish,17.0,Strong Sell,Sell
535789,SAMMAANCAP,INE148I01020,Housing Finance Company,"Rs 10,267 Cr (Mid Cap)",1,Average,1,Very Expensive,Flat,-0.33,Mildly Bearish,35.0,Sell,Strong Sell
532686,KERNEX,INE202H01019,Transport Services,"Rs 2,086 Cr (Small Cap)",-99997,Average,-2,Very Expensive,Outstanding,0.22,Mildly Bullish,68.0,Hold,Sell
522113,TIMKEN,INE325A01013,Industrial Products,"Rs 24,897 Cr (Large Cap)",4,Good,-1,Very Expensive,Positive,0.17,Mildly Bullish,48.0,Sell,Hold
532357,MUKTAARTS,INE374B01019,Media & Entertainment,Rs 166 Cr (Micro Cap),3,Below Average,-2,Risky,Negative,-0.06,Sideways,14.0,Strong Sell,Sell
530331,0,INE001E01012,Garments & Apparels,Rs 146 Cr (Micro Cap),-99997,Average,-2,Attractive,Flat,-0.13,Mildly Bearish,42.0,Sell,Strong Sell
504258,LAKSELECON,INE284C01018,Other Electrical Equipment,Rs 243 Cr (Micro Cap),42,Average,3,Very Expensive,Negative,-0.33,Mildly Bearish,27.0,Strong Sell,Sell
532078,,INE407E01029,Iron & Steel Products,Rs 9 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,0.28,Mildly Bullish,33.0,Sell,Strong Sell
519260,SANWARIA,INE890C01046,FMCG,Rs 27 Cr (Micro Cap),7,Below Average,0,Risky,Flat,-0.42,Mildly Bearish,17.0,Strong Sell,Sell
511144,,INE520G01016,Travel Services,Rs 4 Cr (Micro Cap),-99997,Does not qualify,-2,Does not qualify,Flat,-0.67,Mildly Bearish,0.0,Not Rated,Not Rated
590005,VEEDOL,INE484C01030,Oil,"Rs 2,908 Cr (Small Cap)",2,Average,2,Very Attractive,Positive,-0.44,Mildly Bearish,51.0,Hold,Sell
500490,BAJAJHLDNG,INE118A01012,Holding Company,"Rs 1,53,786 Cr (Large Cap)",19,Good,-2,Very Expensive,Negative,1.67,Bullish,57.0,Hold,Buy
531499,,INE080D01042,Garments & Apparels,Rs 3 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-1.47,Bearish,3.0,Strong Sell,Sell
533106,OIL,INE274J01014,Oil,"Rs 69,098 Cr (Large Cap)",6,Good,1,Attractive,Negative,-0.17,Mildly Bearish,41.0,Sell,Hold
508494,WARRENTEA,INE712A01012,FMCG,Rs 62 Cr (Micro Cap),12,Does not qualify,-2,Risky,Positive,0.07,Sideways,0.0,Not Rated,Strong Sell
532555,NTPC,INE733E01010,Power,"Rs 3,19,796 Cr (Large Cap)",5,Average,-1,Very Attractive,Flat,-1.11,Bearish,40.0,Sell,Strong Sell
530167,,INE153K01018,Non Banking Financial Company (NBFC),Rs 18 Cr (Micro Cap),-99997,Below Average,-2,Attractive,Flat,-0.93,Mildly Bearish,28.0,Strong Sell,Sell
513369,,INE013J01016,Castings & Forgings,Rs 102 Cr (Micro Cap),-99997,Below Average,-2,Attractive,Flat,-0.4,Mildly Bearish,28.0,Strong Sell,Sell
522251,,INE627F01011,Industrial Manufacturing,Rs 208 Cr (Micro Cap),-99997,Average,-2,Fair,Positive,-0.07,Sideways,51.0,Hold,Sell
530173,,INE473F01010,"Gems, Jewellery And Watches",Rs 3 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,-0.67,Mildly Bearish,0.0,Not Rated,
531991,,INE735C01027,Garments & Apparels,Rs 13 Cr (Micro Cap),-99997,Does not qualify,-2,Risky,Flat,-1.07,Bearish,0.0,Not Rated,Strong Sell
509038,,INE763D01019,Non Banking Financial Company (NBFC),Rs 6 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,0.13,Mildly Bullish,33.0,Sell,Strong Sell
500060,BIRLACABLE,INE800A01015,Telecom -  Equipment & Accessories,Rs 543 Cr (Micro Cap),12,Average,-1,Very Attractive,Negative,-0.5,Mildly Bearish,37.0,Sell,Strong Sell
519532,,INE822B01017,Trading & Distributors,Rs 25 Cr (Micro Cap),-99997,Below Average,-2,Very Attractive,Flat,-0.67,Mildly Bearish,31.0,Sell,Strong Sell
530179,,INE015F01019,Garments & Apparels,Rs 27 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,0.83,Mildly Bullish,33.0,Sell,Not Rated
532209,J&KBANK,INE168A01041,Private Sector Bank,"Rs 11,463 Cr (Mid Cap)",14,Good,3,Attractive,Flat,-0.28,Mildly Bearish,50.0,Hold,Sell
532767,GAYAPROJ,INE336H01023,Construction,Rs 159 Cr (Micro Cap),19,Below Average,0,Risky,Very Negative,0.33,Mildly Bullish,22.0,Strong Sell,Sell
513460,,INE257F01017,Iron & Steel Products,Rs 6 Cr (Micro Cap),-99997,Below Average,-2,Risky,Flat,-0.33,Mildly Bearish,17.0,Strong Sell,Sell
500049,BEL,INE263A01024,Aerospace & Defense,"Rs 2,85,264 Cr (Large Cap)",1,Excellent,0,Very Expensive,Positive,1.5,Bullish,78.0,Buy,Hold
532978,BAJAJFINSV,INE918I01026,Holding Company,"Rs 3,08,378 Cr (Large Cap)",6,Good,0,Expensive,Positive,0.61,Mildly Bullish,65.0,Hold,Buy
511742,UGROCAP,INE583D01011,Non Banking Financial Company (NBFC),"Rs 2,031 Cr (Small Cap)",-99997,Average,-1,Very Attractive,Positive,-1,Bearish,51.0,Hold,Sell
501425,BBTC,INE050A01025,FMCG,"Rs 13,846 Cr (Mid Cap)",11,Average,-2,Very Expensive,Flat,-0.06,Sideways,35.0,Sell,Hold
500038,BALRAMCHIN,INE119A01028,Sugar,"Rs 12,285 Cr (Mid Cap)",1,Average,2,Expensive,Flat,1.39,Bullish,60.0,Hold,Sell
507833,,INE607B01012,IT - Hardware,Rs 16 Cr (Micro Cap),-99999,Does not qualify,-2,Risky,Flat,-0.13,Mildly Bearish,0.0,Not Rated,Not Rated
524727,,INE004E01016,Pharmaceuticals & Biotechnology,Rs 12 Cr (Micro Cap),-99997,Below Average,-2,Risky,Negative,-1.33,Bearish,3.0,Strong Sell,Sell
507789,JAGSNPHARM,INE048B01035,Pharmaceuticals & Biotechnology,"Rs 1,527 Cr (Small Cap)",-99997,Average,-2,Very Expensive,Positive,1,Mildly Bullish,57.0,Hold,Buy
534109,,INE883L01018,Non Banking Financial Company (NBFC),Rs 11 Cr (Micro Cap),-99999,Below Average,-2,Risky,Does not qualify,,Does not qualify,0.0,Not Rated,Not Rated
